id;Check;State;Time
1046;1084;Success;06:06:01
1047;1085;Start;22:11:52
1048;1085;Failure;22:33:26
1049;1087;Start;09:06:50
1050;1087;Failure;23:11:50
1051;1089;Start;20:00:13
1052;1089;Failure;23:38:36
1053;1092;Start;02:58:29
1054;1092;Failure;23:25:07
1055;1094;Start;16:09:21
1056;1094;Failure;19:46:31
1057;1095;Start;06:37:24
1058;1095;Failure;08:48:49
1059;1097;Start;23:36:28
1060;1097;Success;23:51:42
1061;1098;Start;09:35:47
1062;1098;Success;20:53:07
1063;1102;Start;15:10:40
1064;1102;Success;16:00:42
1065;1104;Start;13:37:32
1066;1104;Success;15:40:31
1067;1109;Start;17:07:41
1068;1109;Failure;17:31:21
1069;1111;Start;06:38:24
1070;1111;Success;11:39:54
1071;1113;Start;07:12:33
1072;1113;Failure;19:01:29
1073;1114;Start;22:30:59
1074;1114;Failure;23:22:47
1075;1115;Start;22:48:54
1076;1115;Failure;23:53:05
1077;1116;Start;13:25:16
1078;1116;Failure;19:50:50
1079;1120;Start;07:49:06
1080;1120;Failure;21:23:42
1081;1122;Start;02:35:16
1082;1122;Failure;08:53:54
1083;1124;Start;00:45:11
1084;1124;Failure;15:48:51
1085;1125;Start;11:07:30
1086;1125;Success;16:09:03
1087;1126;Start;08:19:44
1088;1126;Failure;20:54:35
1089;1130;Start;23:25:57
1090;1130;Success;23:35:48
1091;1131;Start;04:28:43
1092;1131;Failure;07:02:19
1093;1132;Start;17:50:17
1094;1132;Failure;23:17:44
1095;1135;Start;22:12:30
1096;1135;Success;23:36:10
1097;1136;Start;02:39:29
1098;1136;Success;15:55:43
1099;1139;Start;12:41:32
1100;1139;Success;15:29:06
1101;1140;Start;23:13:42
1102;1140;Failure;23:32:27
1103;1141;Start;13:56:42
1104;1141;Failure;23:23:54
1105;1144;Start;06:10:47
1106;1144;Success;11:33:50
1107;1148;Start;07:31:08
1108;1148;Success;18:18:10
1109;1150;Start;20:35:56
1110;1150;Failure;22:56:50
1111;1151;Start;02:36:58
1112;1151;Success;14:13:49
1113;1152;Start;12:29:58
1114;1152;Failure;17:21:24
1115;1154;Start;04:49:02
1116;1154;Failure;05:25:22
1117;1155;Start;15:58:26
1118;1155;Success;17:30:42
1119;1158;Start;11:39:52
1120;1158;Success;18:20:59
1121;1159;Start;06:58:10
1122;1159;Success;20:07:19
1123;1160;Start;22:17:13
1124;1160;Success;22:32:05
1125;1162;Start;11:15:03
1126;1162;Success;18:12:07
1127;1164;Start;23:56:15
1128;1164;Failure;23:59:12
1129;1167;Start;17:59:43
1130;1167;Success;20:40:02
1131;1168;Start;06:29:16
1132;1168;Success;09:59:31
1133;1169;Start;02:32:34
1134;1169;Failure;09:30:31
1135;1170;Start;07:32:19
1136;1170;Success;21:58:35
1137;1171;Start;23:36:37
1138;1171;Success;23:57:18
1139;1175;Start;22:46:07
1140;1175;Failure;23:38:37
1141;1176;Start;13:07:37
1142;1176;Failure;14:47:58
1143;1177;Start;01:53:51
1144;1177;Failure;05:34:49
1145;1178;Start;00:05:23
1146;1178;Failure;13:13:14
1147;1184;Start;01:50:11
1148;1184;Success;16:51:21
1149;1185;Start;06:01:46
1150;1185;Failure;17:56:06
1151;1191;Start;14:13:18
1152;1191;Failure;14:31:11
1153;1194;Start;15:05:51
1154;1194;Failure;20:11:31
1155;1198;Start;18:43:08
1156;1198;Success;20:17:35
1157;1200;Start;09:01:12
1158;1200;Failure;22:02:33
1159;1201;Start;01:51:05
1160;1201;Success;05:36:09
1161;1203;Start;18:14:24
1162;1203;Failure;22:21:47
1163;1204;Start;06:49:32
1164;1204;Success;23:44:52
1165;1205;Start;06:41:59
1166;1205;Success;06:51:29
1167;1207;Start;09:23:09
1168;1207;Failure;11:31:40
1169;1213;Start;02:03:01
1170;1213;Failure;02:07:52
1171;1214;Start;04:52:27
1172;1214;Success;13:20:57
1173;1216;Start;15:39:51
1174;1216;Success;16:00:59
1175;1217;Start;11:38:22
1176;1217;Failure;21:46:40
1177;1218;Start;01:58:44
1178;1218;Success;10:49:34
1179;1219;Start;06:26:24
1180;1219;Failure;08:33:13
1181;1221;Start;09:55:20
1182;1221;Failure;23:05:37
1183;1222;Start;19:24:54
1184;1222;Failure;23:54:34
1185;1224;Start;13:39:54
1186;1224;Failure;21:10:25
1187;1225;Start;04:45:05
1188;1225;Failure;13:27:20
1189;1227;Start;22:23:04
1190;1227;Failure;23:26:33
1191;1230;Start;02:22:00
1192;1230;Failure;07:17:55
1193;1232;Start;13:37:02
1194;1232;Failure;22:09:29
1195;1233;Start;14:07:24
1196;1233;Failure;18:29:30
1197;1236;Start;06:24:10
1198;1236;Failure;21:49:32
1199;1241;Start;08:24:16
1200;1241;Success;10:56:13
1201;1243;Start;09:42:14
1202;1243;Success;21:59:15
1203;1245;Start;15:45:05
1204;1245;Success;17:59:55
1205;1247;Start;22:13:34
1206;1247;Failure;22:21:46
1207;1249;Start;15:19:07
1208;1249;Failure;22:16:09
1209;1250;Start;06:18:09
1210;1250;Failure;09:19:29
1211;1254;Start;05:31:15
1212;1254;Failure;15:06:55
1213;1256;Start;18:03:05
1214;1256;Failure;23:37:26
1215;1262;Start;06:40:32
1216;1262;Success;07:05:26
1217;1263;Start;22:59:48
1218;1263;Success;23:16:20
1219;1267;Start;13:58:53
1220;1267;Failure;20:03:09
1221;1268;Start;17:37:26
1222;1268;Failure;18:38:26
1223;1269;Start;05:56:19
1224;1269;Failure;10:21:36
1225;1271;Start;13:58:44
1226;1271;Success;21:50:40
1227;1273;Start;05:41:18
1228;1273;Success;08:24:48
1229;1274;Start;06:02:20
1230;1274;Failure;10:43:19
1231;1276;Start;14:23:14
1232;1276;Success;17:32:44
1233;1280;Start;01:02:08
1234;1280;Success;20:48:33
1235;1281;Start;09:36:56
1236;1281;Failure;11:02:25
1237;1282;Start;09:35:12
1238;1282;Success;12:42:40
1239;1283;Start;06:47:07
1240;1283;Failure;13:37:02
1241;1285;Start;01:39:08
1242;1285;Success;19:59:15
1243;1286;Start;00:57:03
1244;1286;Success;19:33:08
1245;1287;Start;12:07:11
1246;1287;Failure;15:00:19
1247;1289;Start;04:01:33
1248;1289;Failure;13:09:06
1249;1293;Start;04:02:01
1250;1293;Failure;04:08:01
1251;1294;Start;06:10:34
1252;1294;Failure;11:52:42
1253;1300;Start;01:36:49
1254;1300;Success;08:37:00
1255;1302;Start;00:18:26
1256;1302;Success;02:33:34
1257;1305;Start;02:08:30
1258;1305;Success;06:01:25
1259;1306;Start;19:49:52
1260;1306;Failure;23:29:16
1261;1307;Start;17:42:32
1262;1307;Failure;18:54:14
1263;1308;Start;15:44:50
1264;1308;Success;22:28:34
1265;1309;Start;07:10:19
1266;1309;Failure;15:37:01
1267;1310;Start;15:38:14
1268;1310;Failure;17:49:46
1269;1314;Start;12:39:16
1270;1314;Failure;22:39:52
1271;1315;Start;17:05:31
1272;1315;Success;18:27:32
1273;1324;Start;00:40:09
1274;1324;Success;19:55:27
1275;1325;Start;03:10:13
1276;1325;Success;20:37:32
1277;1326;Start;07:33:48
1278;1326;Failure;22:02:41
1279;1329;Start;11:34:06
1280;1329;Success;13:27:03
1281;1332;Start;08:02:14
1282;1332;Failure;20:39:00
1283;1333;Start;05:19:51
1284;1333;Failure;20:35:40
1285;1334;Start;22:19:46
1286;1334;Failure;23:52:18
1287;1339;Start;13:18:54
1288;1339;Success;16:35:44
1289;1342;Start;16:17:00
1290;1342;Success;21:59:25
1291;1343;Start;01:21:50
1292;1343;Success;19:02:26
1293;1345;Start;09:44:35
1294;1345;Success;11:32:24
1295;1348;Start;04:15:43
1296;1348;Failure;20:39:49
1297;1350;Start;07:54:58
1298;1350;Failure;12:04:27
1299;1351;Start;07:14:45
1300;1351;Success;09:15:43
1301;1353;Start;10:37:26
1302;1353;Failure;15:04:42
1303;1355;Start;07:50:54
1304;1355;Failure;08:40:37
1305;1357;Start;22:27:39
1306;1357;Success;22:47:46
1307;1358;Start;14:53:02
1308;1358;Failure;16:34:05
1309;1359;Start;16:13:13
1310;1359;Failure;21:10:48
1311;1365;Start;22:13:10
1312;1365;Failure;23:31:40
1313;1366;Start;13:37:38
1314;1366;Success;19:58:20
1315;1371;Start;06:41:17
1316;1371;Failure;18:06:12
1317;1372;Start;19:43:53
1318;1372;Failure;23:28:14
1319;1373;Start;21:10:04
1320;1373;Success;23:40:51
1321;1374;Start;16:36:15
1322;1374;Failure;23:44:16
1323;1376;Start;00:57:44
1324;1376;Success;14:08:37
1325;1378;Start;02:27:32
1326;1378;Failure;05:50:49
1327;1379;Start;18:21:27
1328;1379;Failure;21:16:34
1329;1381;Start;03:55:39
1330;1381;Failure;11:28:20
1331;1384;Start;04:11:17
1332;1384;Success;04:38:38
1333;1389;Start;21:14:42
1334;1389;Success;23:03:45
1335;1391;Start;02:46:14
1336;1391;Failure;21:50:01
1337;1393;Start;13:26:19
1338;1393;Success;22:07:19
1339;1396;Start;17:40:20
1340;1396;Failure;18:00:24
1341;1398;Start;19:04:34
1342;1398;Failure;19:38:30
1343;1400;Start;21:35:16
1344;1400;Success;23:34:15
1345;1402;Start;11:57:35
1346;1402;Success;13:59:11
1347;1403;Start;05:27:43
1348;1403;Success;16:39:45
1349;1405;Start;06:09:04
1350;1405;Failure;16:38:36
1351;1409;Start;11:03:20
1352;1409;Failure;15:44:21
1353;1413;Start;08:26:43
1354;1413;Failure;14:34:30
1355;1414;Start;01:09:00
1356;1414;Failure;19:20:39
1357;1416;Start;22:06:31
1358;1416;Failure;22:15:58
1359;1419;Start;16:16:25
1360;1419;Failure;16:18:59
1361;1422;Start;00:21:24
1362;1422;Success;03:15:48
1363;1423;Start;03:05:55
1364;1423;Success;20:43:58
1365;1427;Start;18:25:37
1366;1427;Success;20:29:16
1367;1428;Start;20:57:08
1368;1428;Failure;21:42:39
1369;1430;Start;17:04:14
1370;1430;Failure;22:03:10
1371;1431;Start;18:49:28
1372;1431;Failure;21:51:08
1373;1436;Start;21:09:03
1374;1436;Failure;22:43:51
1375;1437;Start;20:14:39
1376;1437;Failure;21:35:05
1377;1441;Start;08:41:58
1378;1441;Failure;17:23:41
1379;1442;Start;15:10:06
1380;1442;Success;17:21:28
1381;1445;Start;03:58:58
1382;1445;Success;14:36:28
1383;1446;Start;10:34:32
1384;1446;Failure;11:10:50
1385;1447;Start;01:13:57
1386;1447;Success;23:19:53
1387;1448;Start;09:47:25
1388;1448;Failure;10:58:56
1389;1450;Start;10:53:40
1390;1450;Failure;22:37:48
1391;1452;Start;14:07:13
1392;1452;Failure;21:08:31
1393;1460;Start;16:41:31
1394;1460;Success;22:55:48
1395;1461;Start;11:46:23
1396;1461;Success;22:39:58
1397;1464;Start;14:06:42
1398;1464;Success;15:00:16
1399;1468;Start;08:36:13
1400;1468;Failure;09:59:53
1401;1469;Start;20:31:02
1402;1469;Success;20:36:02
1403;1470;Start;04:39:41
1404;1470;Success;21:59:32
1405;1471;Start;08:22:58
1406;1471;Failure;12:08:47
1407;1472;Start;06:40:06
1408;1472;Failure;15:46:36
1409;1476;Start;15:35:56
1410;1476;Success;18:10:16
1411;1477;Start;08:41:36
1412;1477;Success;11:22:41
1413;1479;Start;01:47:53
1414;1479;Failure;02:29:03
1415;1481;Start;21:38:40
1416;1481;Failure;21:51:47
1417;1484;Start;17:37:01
1418;1484;Failure;17:48:13
1419;1485;Start;09:29:43
1420;1485;Failure;21:36:05
1421;1486;Start;03:59:40
1422;1486;Failure;19:02:17
1423;1488;Start;00:03:07
1424;1488;Failure;18:46:45
1425;1489;Start;16:27:36
1426;1489;Success;18:45:28
1427;1492;Start;05:02:27
1428;1492;Success;17:00:20
1429;1493;Start;04:59:29
1430;1493;Failure;12:30:30
1431;1497;Start;02:41:27
1432;1497;Success;04:51:55
1433;1498;Start;15:57:44
1434;1498;Success;22:02:32
1435;1499;Start;05:15:56
1436;1499;Success;13:28:01
1437;1500;Start;07:02:03
1438;1500;Success;23:51:42
1439;1501;Start;08:35:16
1440;1501;Success;22:46:26
1441;1504;Start;21:23:27
1442;1504;Success;23:05:38
1443;1505;Start;08:07:33
1444;1505;Success;21:18:32
1445;1507;Start;13:40:35
1446;1507;Failure;20:31:47
1447;1508;Start;01:06:22
1448;1508;Failure;10:07:47
1449;1513;Start;00:11:47
1450;1513;Failure;03:12:24
1451;1515;Start;11:34:32
1452;1515;Success;23:50:18
1453;1516;Start;21:25:22
1454;1516;Failure;21:27:51
1455;1519;Start;11:13:27
1456;1519;Failure;22:54:22
1457;1522;Start;04:15:58
1458;1522;Failure;19:48:16
1459;1527;Start;09:15:06
1460;1527;Failure;14:14:18
1461;1530;Start;06:08:17
1462;1530;Success;22:27:43
1463;1531;Start;12:49:53
1464;1531;Failure;14:46:42
1465;1532;Start;19:42:41
1466;1532;Success;22:46:58
1467;1533;Start;22:57:59
1468;1533;Success;23:36:12
1469;1535;Start;00:45:29
1470;1535;Success;10:25:42
1471;1536;Start;14:13:11
1472;1536;Success;23:44:38
1473;1537;Start;00:27:14
1474;1537;Success;20:32:54
1475;1538;Start;08:55:37
1476;1538;Success;16:41:47
1477;1540;Start;10:37:33
1478;1540;Success;16:08:13
1479;1542;Start;02:28:56
1480;1542;Failure;14:43:48
1481;1543;Start;00:23:22
1482;1543;Success;10:02:06
1483;1545;Start;12:31:35
1484;1545;Failure;19:30:26
1485;1548;Start;15:06:39
1486;1548;Failure;20:41:40
1487;1550;Start;12:10:59
1488;1550;Failure;19:16:12
1489;1552;Start;22:41:30
1490;1552;Failure;23:06:17
1491;1554;Start;02:07:14
1492;1554;Failure;21:01:10
1493;1555;Start;18:23:46
1494;1555;Success;22:25:44
1495;1557;Start;15:37:21
1496;1557;Failure;20:00:30
1497;1558;Start;10:54:16
1498;1558;Success;21:47:24
1499;1559;Start;17:50:54
1500;1559;Failure;18:24:47
1501;1560;Start;06:42:17
1502;1560;Failure;19:08:39
1503;1563;Start;22:41:59
1504;1563;Failure;22:42:38
1505;1565;Start;10:36:19
1506;1565;Failure;15:36:05
1507;1567;Start;15:43:09
1508;1567;Failure;20:27:52
1509;1569;Start;21:09:36
1510;1569;Success;22:13:57
1511;1570;Start;11:26:38
1512;1570;Failure;19:32:33
1513;1572;Start;19:57:55
1514;1572;Success;21:34:51
1515;1574;Start;18:41:19
1516;1574;Success;21:30:38
1517;1577;Start;02:32:18
1518;1577;Failure;23:42:49
1519;1585;Start;07:46:50
1520;1585;Success;17:20:41
1521;1586;Start;01:24:39
1522;1586;Success;20:02:03
1523;1589;Start;20:10:16
1524;1589;Success;22:13:36
1525;1590;Start;23:16:03
1526;1590;Success;23:45:23
1527;1592;Start;14:51:32
1528;1592;Success;21:50:27
1529;1594;Start;07:17:27
1530;1594;Success;21:50:57
1531;1596;Start;12:08:34
1532;1596;Failure;23:43:40
1533;1597;Start;17:52:03
1534;1597;Failure;22:16:25
1535;1598;Start;11:14:21
1536;1598;Success;19:06:51
1537;1599;Start;13:35:14
1538;1599;Success;19:54:47
1539;1601;Start;07:55:44
1540;1601;Failure;13:19:42
1541;1607;Start;03:55:34
1542;1607;Success;05:10:36
1543;1611;Start;05:44:21
1544;1611;Success;07:59:34
1545;1614;Start;16:46:35
1546;1614;Failure;22:55:23
1547;1615;Start;04:46:09
1548;1615;Failure;16:09:16
1549;1616;Start;01:25:16
1550;1616;Failure;20:41:53
1551;1617;Start;15:16:43
1552;1617;Failure;21:44:16
1553;1620;Start;19:52:39
1554;1620;Failure;22:33:10
1555;1624;Start;05:06:15
1556;1624;Failure;23:36:20
1557;1625;Start;12:18:28
1558;1625;Success;16:02:00
1559;1626;Start;19:12:56
1560;1626;Failure;22:36:44
1561;1630;Start;06:37:02
1562;1630;Success;18:13:34
1563;1631;Start;09:10:28
1564;1631;Failure;16:43:07
1565;1632;Start;18:58:39
1566;1632;Success;19:38:39
1567;1633;Start;03:53:26
1568;1633;Failure;04:45:04
1569;1634;Start;15:36:28
1570;1634;Failure;22:09:20
1571;1637;Start;12:08:32
1572;1637;Failure;18:24:06
1573;1639;Start;18:53:46
1574;1639;Failure;19:20:15
1575;1641;Start;03:37:12
1576;1641;Success;23:51:41
1577;1644;Start;22:14:21
1578;1644;Failure;22:45:46
1579;1648;Start;12:56:41
1580;1648;Failure;22:11:58
1581;1650;Start;20:30:47
1582;1650;Success;23:00:34
1583;1653;Start;03:36:02
1584;1653;Failure;04:14:07
1585;1657;Start;09:42:15
1586;1657;Success;13:19:45
1587;1658;Start;01:22:03
1588;1658;Success;06:20:39
1589;1660;Start;04:56:38
1590;1660;Failure;14:14:33
1591;1661;Start;07:01:48
1592;1661;Failure;19:00:04
1593;1662;Start;14:29:36
1594;1662;Failure;18:41:08
1595;1664;Start;07:53:54
1596;1664;Success;20:55:34
1597;1666;Start;20:28:10
1598;1666;Failure;22:17:56
1599;1668;Start;18:00:31
1600;1668;Success;18:14:00
1601;1669;Start;23:10:12
1602;1669;Success;23:22:55
1603;1670;Start;18:44:33
1604;1670;Success;20:44:39
1605;1672;Start;09:33:43
1606;1672;Success;11:14:34
1607;1673;Start;19:33:29
1608;1673;Failure;20:51:37
1609;1675;Start;12:05:52
1610;1675;Failure;20:36:47
1611;1676;Start;19:10:10
1612;1676;Failure;23:56:29
1613;1677;Start;13:28:09
1614;1677;Failure;19:41:34
1615;1678;Start;20:03:41
1616;1678;Success;22:06:47
1617;1679;Start;15:35:07
1618;1679;Failure;19:07:47
1619;1681;Start;07:36:24
1620;1681;Success;10:32:00
1621;1686;Start;18:16:19
1622;1686;Success;18:19:02
1623;1687;Start;20:58:21
1624;1687;Success;22:14:18
1625;1689;Start;14:14:12
1626;1689;Success;18:08:37
1627;1691;Start;13:38:46
1628;1691;Success;16:20:31
1629;1692;Start;21:58:22
1630;1692;Success;22:02:26
1631;1695;Start;04:25:17
1632;1695;Failure;15:19:20
1633;1696;Start;17:16:31
1634;1696;Success;23:36:56
1635;1697;Start;19:22:34
1636;1697;Success;23:49:07
1637;1700;Start;00:29:38
1638;1700;Success;16:17:13
1639;1702;Start;10:43:16
1640;1702;Success;17:48:50
1641;1708;Start;11:33:37
1642;1708;Failure;22:38:20
1643;1711;Start;20:23:18
1644;1711;Failure;21:28:59
1645;1713;Start;17:59:43
1646;1713;Success;21:07:34
1647;1716;Start;21:38:45
1648;1716;Success;23:49:05
1649;1720;Start;10:51:32
1650;1720;Failure;14:14:10
1651;1721;Start;21:17:40
1652;1721;Success;21:39:39
1653;1727;Start;04:55:14
1654;1727;Success;21:44:55
1655;1729;Start;20:30:38
1656;1729;Failure;22:36:52
1657;1731;Start;02:23:26
1658;1731;Failure;12:49:28
1659;1732;Start;01:48:26
1660;1732;Success;02:46:56
1661;1735;Start;15:20:55
1662;1735;Success;23:58:43
1663;1736;Start;08:15:15
1664;1736;Failure;09:32:21
1665;1738;Start;15:05:56
1666;1738;Success;19:09:02
1667;1742;Start;13:34:24
1668;1742;Failure;15:11:03
1669;1746;Start;11:20:18
1670;1746;Failure;18:53:40
1671;1747;Start;12:38:17
1672;1747;Success;23:59:44
1673;1748;Start;20:08:11
1674;1748;Success;22:54:42
1675;1749;Start;07:55:17
1676;1749;Failure;20:48:40
1677;1750;Start;22:50:09
1678;1750;Failure;23:32:35
1679;1752;Start;19:50:28
1680;1752;Success;23:30:10
1681;1753;Start;15:36:59
1682;1753;Failure;18:46:04
1683;1754;Start;09:19:27
1684;1754;Failure;21:01:27
1685;1758;Start;00:44:30
1686;1758;Failure;10:11:54
1687;1760;Start;12:38:26
1688;1760;Failure;18:57:55
1689;1762;Start;10:44:31
1690;1762;Success;20:07:51
1691;1765;Start;01:12:42
1692;1765;Success;06:33:59
1693;1766;Start;17:54:19
1694;1766;Failure;19:53:40
1695;1767;Start;20:59:41
1696;1767;Success;21:13:07
1697;1771;Start;01:57:37
1698;1771;Success;19:09:15
1699;1772;Start;04:53:36
1700;1772;Success;22:19:16
1701;1773;Start;14:39:47
1702;1773;Success;20:29:50
1703;1774;Start;05:38:36
1704;1774;Failure;12:57:43
1705;1776;Start;06:00:31
1706;1776;Failure;16:57:56
1707;1777;Start;09:39:16
1708;1777;Success;12:28:07
1709;1780;Start;19:38:08
1710;1780;Success;21:59:41
1711;1784;Start;04:01:46
1712;1784;Success;15:21:02
1713;1785;Start;00:05:43
1714;1785;Success;20:21:38
1715;1789;Start;18:37:30
1716;1789;Success;22:18:44
1717;1790;Start;12:53:16
1718;1790;Failure;19:52:54
1719;1792;Start;00:47:22
1720;1792;Success;04:52:35
1721;1795;Start;17:50:12
1722;1795;Failure;23:20:34
1723;1799;Start;15:57:46
1724;1799;Success;21:42:25
1725;1802;Start;02:53:31
1726;1802;Failure;21:44:09
1727;1806;Start;09:35:06
1728;1806;Failure;11:49:51
1729;1809;Start;17:10:54
1730;1809;Success;20:38:43
1731;1810;Start;02:25:24
1732;1810;Failure;09:15:53
1733;1812;Start;13:05:45
1734;1812;Failure;22:22:11
1735;1815;Start;08:15:18
1736;1815;Success;20:13:31
1737;1818;Start;11:06:54
1738;1818;Success;17:05:34
1739;1819;Start;05:23:09
1740;1819;Failure;15:32:33
1741;1820;Start;09:54:41
1742;1820;Success;14:19:05
1743;1822;Start;16:39:29
1744;1822;Failure;20:33:53
1745;1823;Start;14:44:59
1746;1823;Success;22:20:46
1747;1826;Start;17:58:55
1748;1826;Failure;21:36:52
1749;1827;Start;14:46:19
1750;1827;Failure;18:34:45
1751;1828;Start;22:20:19
1752;1828;Success;22:23:27
1753;1829;Start;12:00:22
1754;1829;Success;14:21:42
1755;1830;Start;15:04:11
1756;1830;Failure;18:40:26
1757;1833;Start;22:58:21
1758;1833;Failure;23:48:18
1759;1834;Start;23:26:03
1760;1834;Success;23:45:57
1761;1835;Start;11:23:00
1762;1835;Success;20:19:42
1763;1836;Start;23:30:45
1764;1836;Failure;23:51:03
1765;1837;Start;00:31:10
1766;1837;Success;18:36:35
1767;1839;Start;15:34:56
1768;1839;Success;16:00:45
1769;1840;Start;20:40:08
1770;1840;Success;23:28:04
1771;1841;Start;03:22:03
1772;1841;Success;12:20:37
1773;1843;Start;11:54:17
1774;1843;Success;22:28:22
1775;1846;Start;09:35:49
1776;1846;Failure;23:04:45
1777;1851;Start;06:28:07
1778;1851;Failure;10:03:14
1779;1853;Start;17:53:58
1780;1853;Success;20:09:25
1781;1859;Start;10:16:37
1782;1859;Failure;18:21:35
1783;1860;Start;20:39:16
1784;1860;Failure;22:10:31
1785;1861;Start;16:02:22
1786;1861;Failure;18:03:12
1787;1863;Start;00:30:18
1788;1863;Success;02:24:51
1789;1865;Start;17:49:53
1790;1865;Success;22:36:02
1791;1871;Start;14:21:57
1792;1871;Success;16:54:37
1793;1875;Start;23:02:39
1794;1875;Failure;23:04:14
1795;1877;Start;11:00:21
1796;1877;Success;17:32:20
1797;1878;Start;02:46:18
1798;1878;Success;15:32:36
1799;1881;Start;09:24:20
1800;1881;Failure;13:03:13
1801;1882;Start;01:05:18
1802;1882;Failure;22:37:48
1803;1883;Start;05:08:29
1804;1883;Success;17:08:37
1805;1884;Start;17:32:52
1806;1884;Failure;18:11:55
1807;1885;Start;01:13:21
1808;1885;Failure;22:44:44
1809;1886;Start;06:54:49
1810;1886;Success;08:40:15
1811;1887;Start;02:23:25
1812;1887;Success;03:37:03
1813;1889;Start;10:47:17
1814;1889;Success;23:53:08
1815;1890;Start;06:59:53
